Deny,newSub9,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub9,COMMENT,POSTCOMMENT,
Deny,newSub9,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub9,COMMENT,SALE,
Deny,newSub9,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub9,,POSTCOMMENT,
Deny,newSub9,,SALE,SALEOPENEDMINOR
Permit,newSub9,,SALE,
Deny,newSub10,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub10,COMMENT,POSTCOMMENT,
Deny,newSub10,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub10,COMMENT,SALE,
Deny,newSub10,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub10,,POSTCOMMENT,
Deny,newSub10,,SALE,SALEOPENEDMINOR
Permit,newSub10,,SALE,
Deny,newSub11,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub11,COMMENT,POSTCOMMENT,
Deny,newSub11,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub11,COMMENT,SALE,
Deny,newSub11,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub11,,POSTCOMMENT,
Deny,newSub11,,SALE,SALEOPENEDMINOR
Permit,newSub11,,SALE,
Deny,newSub12,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub12,COMMENT,POSTCOMMENT,
Deny,newSub12,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub12,COMMENT,SALE,
Deny,newSub12,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub12,,POSTCOMMENT,
Deny,newSub12,,SALE,SALEOPENEDMINOR
Permit,newSub12,,SALE,
Deny,newSub13,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub13,COMMENT,POSTCOMMENT,
Deny,newSub13,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub13,COMMENT,SALE,
Deny,newSub13,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub13,,POSTCOMMENT,
Deny,newSub13,,SALE,SALEOPENEDMINOR
Permit,newSub13,,SALE,
Deny,newSub14,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub14,COMMENT,POSTCOMMENT,
Deny,newSub14,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub14,COMMENT,SALE,
Deny,newSub14,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub14,,POSTCOMMENT,
Deny,newSub14,,SALE,SALEOPENEDMINOR
Permit,newSub14,,SALE,
Deny,newSub15,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub15,COMMENT,POSTCOMMENT,
Deny,newSub15,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub15,COMMENT,SALE,
Deny,newSub15,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub15,,POSTCOMMENT,
Deny,newSub15,,SALE,SALEOPENEDMINOR
Permit,newSub15,,SALE,
Deny,newSub16,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub16,COMMENT,POSTCOMMENT,
Deny,newSub16,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub16,COMMENT,SALE,
Deny,newSub16,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub16,,POSTCOMMENT,
Deny,newSub16,,SALE,SALEOPENEDMINOR
Permit,newSub16,,SALE,
Deny,newSub17,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub17,COMMENT,POSTCOMMENT,
Deny,newSub17,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub17,COMMENT,SALE,
Deny,newSub17,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub17,,POSTCOMMENT,
Deny,newSub17,,SALE,SALEOPENEDMINOR
Permit,newSub17,,SALE,
Deny,newSub18,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub18,COMMENT,POSTCOMMENT,
Deny,newSub18,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub18,COMMENT,SALE,
Deny,newSub18,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub18,,POSTCOMMENT,
Deny,newSub18,,SALE,SALEOPENEDMINOR
Permit,newSub18,,SALE,
Deny,newSub19,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub19,COMMENT,POSTCOMMENT,
Deny,newSub19,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub19,COMMENT,SALE,
Deny,newSub19,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub19,,POSTCOMMENT,
Deny,newSub19,,SALE,SALEOPENEDMINOR
Permit,newSub19,,SALE,
Deny,newSub20,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub20,COMMENT,POSTCOMMENT,
Deny,newSub20,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub20,COMMENT,SALE,
Deny,newSub20,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub20,,POSTCOMMENT,
Deny,newSub20,,SALE,SALEOPENEDMINOR
Permit,newSub20,,SALE,
Deny,newSub21,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub21,COMMENT,POSTCOMMENT,
Deny,newSub21,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub21,COMMENT,SALE,
Deny,newSub21,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub21,,POSTCOMMENT,
Deny,newSub21,,SALE,SALEOPENEDMINOR
Permit,newSub21,,SALE,
Deny,newSub22,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub22,COMMENT,POSTCOMMENT,
Deny,newSub22,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub22,COMMENT,SALE,
Deny,newSub22,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub22,,POSTCOMMENT,
Deny,newSub22,,SALE,SALEOPENEDMINOR
Permit,newSub22,,SALE,
Deny,newSub23,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub23,COMMENT,POSTCOMMENT,
Deny,newSub23,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub23,COMMENT,SALE,
Deny,newSub23,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub23,,POSTCOMMENT,
Deny,newSub23,,SALE,SALEOPENEDMINOR
Permit,newSub23,,SALE,
Deny,newSub24,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub24,COMMENT,POSTCOMMENT,
Deny,newSub24,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub24,COMMENT,SALE,
Deny,newSub24,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub24,,POSTCOMMENT,
Deny,newSub24,,SALE,SALEOPENEDMINOR
Permit,newSub24,,SALE,
Deny,newSub25,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub25,COMMENT,POSTCOMMENT,
Deny,newSub25,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub25,COMMENT,SALE,
Deny,newSub25,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub25,,POSTCOMMENT,
Deny,newSub25,,SALE,SALEOPENEDMINOR
Permit,newSub25,,SALE,
Deny,newSub26,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub26,COMMENT,POSTCOMMENT,
Deny,newSub26,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub26,COMMENT,SALE,
Deny,newSub26,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub26,,POSTCOMMENT,
Deny,newSub26,,SALE,SALEOPENEDMINOR
Permit,newSub26,,SALE,
Deny,newSub27,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub27,COMMENT,POSTCOMMENT,
Deny,newSub27,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub27,COMMENT,SALE,
Deny,newSub27,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub27,,POSTCOMMENT,
Deny,newSub27,,SALE,SALEOPENEDMINOR
Permit,newSub27,,SALE,
Deny,newSub28,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub28,COMMENT,POSTCOMMENT,
Deny,newSub28,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub28,COMMENT,SALE,
Deny,newSub28,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub28,,POSTCOMMENT,
Deny,newSub28,,SALE,SALEOPENEDMINOR
Permit,newSub28,,SALE,
Deny,newSub29,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub29,COMMENT,POSTCOMMENT,
Deny,newSub29,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub29,COMMENT,SALE,
Deny,newSub29,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub29,,POSTCOMMENT,
Deny,newSub29,,SALE,SALEOPENEDMINOR
Permit,newSub29,,SALE,
Deny,newSub30,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub30,COMMENT,POSTCOMMENT,
Deny,newSub30,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub30,COMMENT,SALE,
Deny,newSub30,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub30,,POSTCOMMENT,
Deny,newSub30,,SALE,SALEOPENEDMINOR
Permit,newSub30,,SALE,
Deny,newSub31,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub31,COMMENT,POSTCOMMENT,
Deny,newSub31,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub31,COMMENT,SALE,
Deny,newSub31,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub31,,POSTCOMMENT,
Deny,newSub31,,SALE,SALEOPENEDMINOR
Permit,newSub31,,SALE,
Deny,newSub32,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub32,COMMENT,POSTCOMMENT,
Deny,newSub32,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub32,COMMENT,SALE,
Deny,newSub32,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub32,,POSTCOMMENT,
Deny,newSub32,,SALE,SALEOPENEDMINOR
Permit,newSub32,,SALE,
Deny,newSub33,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub33,COMMENT,POSTCOMMENT,
Deny,newSub33,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub33,COMMENT,SALE,
Deny,newSub33,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub33,,POSTCOMMENT,
Deny,newSub33,,SALE,SALEOPENEDMINOR
Permit,newSub33,,SALE,
Deny,newSub34,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub34,COMMENT,POSTCOMMENT,
Deny,newSub34,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub34,COMMENT,SALE,
Deny,newSub34,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub34,,POSTCOMMENT,
Deny,newSub34,,SALE,SALEOPENEDMINOR
Permit,newSub34,,SALE,
Deny,newSub35,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub35,COMMENT,POSTCOMMENT,
Deny,newSub35,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub35,COMMENT,SALE,
Deny,newSub35,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub35,,POSTCOMMENT,
Deny,newSub35,,SALE,SALEOPENEDMINOR
Permit,newSub35,,SALE,
Deny,newSub36,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub36,COMMENT,POSTCOMMENT,
Deny,newSub36,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub36,COMMENT,SALE,
Deny,newSub36,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub36,,POSTCOMMENT,
Deny,newSub36,,SALE,SALEOPENEDMINOR
Permit,newSub36,,SALE,
Deny,newSub37,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub37,COMMENT,POSTCOMMENT,
Deny,newSub37,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub37,COMMENT,SALE,
Deny,newSub37,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub37,,POSTCOMMENT,
Deny,newSub37,,SALE,SALEOPENEDMINOR
Permit,newSub37,,SALE,
Deny,newSub38,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub38,COMMENT,POSTCOMMENT,
Deny,newSub38,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub38,COMMENT,SALE,
Deny,newSub38,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub38,,POSTCOMMENT,
Deny,newSub38,,SALE,SALEOPENEDMINOR
Permit,newSub38,,SALE,
Deny,newSub39,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub39,COMMENT,POSTCOMMENT,
Deny,newSub39,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub39,COMMENT,SALE,
Deny,newSub39,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub39,,POSTCOMMENT,
Deny,newSub39,,SALE,SALEOPENEDMINOR
Permit,newSub39,,SALE,
Deny,newSub40,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub40,COMMENT,POSTCOMMENT,
Deny,newSub40,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub40,COMMENT,SALE,
Deny,newSub40,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub40,,POSTCOMMENT,
Deny,newSub40,,SALE,SALEOPENEDMINOR
Permit,newSub40,,SALE,
Deny,newSub41,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub41,COMMENT,POSTCOMMENT,
Deny,newSub41,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub41,COMMENT,SALE,
Deny,newSub41,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub41,,POSTCOMMENT,
Deny,newSub41,,SALE,SALEOPENEDMINOR
Permit,newSub41,,SALE,
Deny,newSub42,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub42,COMMENT,POSTCOMMENT,
Deny,newSub42,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub42,COMMENT,SALE,
Deny,newSub42,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub42,,POSTCOMMENT,
Deny,newSub42,,SALE,SALEOPENEDMINOR
Permit,newSub42,,SALE,
Deny,newSub43,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub43,COMMENT,POSTCOMMENT,
Deny,newSub43,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub43,COMMENT,SALE,
Deny,newSub43,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub43,,POSTCOMMENT,
Deny,newSub43,,SALE,SALEOPENEDMINOR
Permit,newSub43,,SALE,
Deny,newSub44,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub44,COMMENT,POSTCOMMENT,
Deny,newSub44,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub44,COMMENT,SALE,
Deny,newSub44,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub44,,POSTCOMMENT,
Deny,newSub44,,SALE,SALEOPENEDMINOR
Permit,newSub44,,SALE,
Deny,newSub45,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub45,COMMENT,POSTCOMMENT,
Deny,newSub45,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub45,COMMENT,SALE,
Deny,newSub45,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub45,,POSTCOMMENT,
Deny,newSub45,,SALE,SALEOPENEDMINOR
Permit,newSub45,,SALE,
Deny,newSub46,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub46,COMMENT,POSTCOMMENT,
Deny,newSub46,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub46,COMMENT,SALE,
Deny,newSub46,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub46,,POSTCOMMENT,
Deny,newSub46,,SALE,SALEOPENEDMINOR
Permit,newSub46,,SALE,
Deny,newSub47,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub47,COMMENT,POSTCOMMENT,
Deny,newSub47,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub47,COMMENT,SALE,
Deny,newSub47,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub47,,POSTCOMMENT,
Deny,newSub47,,SALE,SALEOPENEDMINOR
Permit,newSub47,,SALE,
Deny,newSub48,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub48,COMMENT,POSTCOMMENT,
Deny,newSub48,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub48,COMMENT,SALE,
Deny,newSub48,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub48,,POSTCOMMENT,
Deny,newSub48,,SALE,SALEOPENEDMINOR
Permit,newSub48,,SALE,
Deny,newSub49,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub49,COMMENT,POSTCOMMENT,
Deny,newSub49,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub49,COMMENT,SALE,
Deny,newSub49,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub49,,POSTCOMMENT,
Deny,newSub49,,SALE,SALEOPENEDMINOR
Permit,newSub49,,SALE,
Deny,newSub50,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub50,COMMENT,POSTCOMMENT,
Deny,newSub50,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub50,COMMENT,SALE,
Deny,newSub50,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub50,,POSTCOMMENT,
Deny,newSub50,,SALE,SALEOPENEDMINOR
Permit,newSub50,,SALE,
Deny,newSub51,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub51,COMMENT,POSTCOMMENT,
Deny,newSub51,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub51,COMMENT,SALE,
Deny,newSub51,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub51,,POSTCOMMENT,
Deny,newSub51,,SALE,SALEOPENEDMINOR
Permit,newSub51,,SALE,
Deny,newSub52,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub52,COMMENT,POSTCOMMENT,
Deny,newSub52,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub52,COMMENT,SALE,
Deny,newSub52,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub52,,POSTCOMMENT,
Deny,newSub52,,SALE,SALEOPENEDMINOR
Permit,newSub52,,SALE,
Deny,newSub53,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub53,COMMENT,POSTCOMMENT,
Deny,newSub53,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub53,COMMENT,SALE,
Deny,newSub53,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub53,,POSTCOMMENT,
Deny,newSub53,,SALE,SALEOPENEDMINOR
Permit,newSub53,,SALE,
Deny,newSub54,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub54,COMMENT,POSTCOMMENT,
Deny,newSub54,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub54,COMMENT,SALE,
Deny,newSub54,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub54,,POSTCOMMENT,
Deny,newSub54,,SALE,SALEOPENEDMINOR
Permit,newSub54,,SALE,
Deny,newSub55,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub55,COMMENT,POSTCOMMENT,
Deny,newSub55,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub55,COMMENT,SALE,
Deny,newSub55,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub55,,POSTCOMMENT,
Deny,newSub55,,SALE,SALEOPENEDMINOR
Permit,newSub55,,SALE,
Deny,newSub56,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub56,COMMENT,POSTCOMMENT,
Deny,newSub56,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub56,COMMENT,SALE,
Deny,newSub56,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub56,,POSTCOMMENT,
Deny,newSub56,,SALE,SALEOPENEDMINOR
Permit,newSub56,,SALE,
Deny,newSub57,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub57,COMMENT,POSTCOMMENT,
Deny,newSub57,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub57,COMMENT,SALE,
Deny,newSub57,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub57,,POSTCOMMENT,
Deny,newSub57,,SALE,SALEOPENEDMINOR
Permit,newSub57,,SALE,
Deny,newSub58,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub58,COMMENT,POSTCOMMENT,
Deny,newSub58,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub58,COMMENT,SALE,
Deny,newSub58,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub58,,POSTCOMMENT,
Deny,newSub58,,SALE,SALEOPENEDMINOR
Permit,newSub58,,SALE,
Deny,newSub59,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub59,COMMENT,POSTCOMMENT,
Deny,newSub59,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub59,COMMENT,SALE,
Deny,newSub59,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub59,,POSTCOMMENT,
Deny,newSub59,,SALE,SALEOPENEDMINOR
Permit,newSub59,,SALE,
Deny,newSub60,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub60,COMMENT,POSTCOMMENT,
Deny,newSub60,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub60,COMMENT,SALE,
Deny,newSub60,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub60,,POSTCOMMENT,
Deny,newSub60,,SALE,SALEOPENEDMINOR
Permit,newSub60,,SALE,
Deny,newSub61,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub61,COMMENT,POSTCOMMENT,
Deny,newSub61,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub61,COMMENT,SALE,
Deny,newSub61,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub61,,POSTCOMMENT,
Deny,newSub61,,SALE,SALEOPENEDMINOR
Permit,newSub61,,SALE,
Deny,newSub62,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub62,COMMENT,POSTCOMMENT,
Deny,newSub62,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub62,COMMENT,SALE,
Deny,newSub62,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub62,,POSTCOMMENT,
Deny,newSub62,,SALE,SALEOPENEDMINOR
Permit,newSub62,,SALE,
Deny,newSub63,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub63,COMMENT,POSTCOMMENT,
Deny,newSub63,COMMENT,SALE,SALEOPENEDMINOR
Permit,newSub63,COMMENT,SALE,
Deny,newSub63,,POSTCOMMENT,SALEOPENEDMINOR
Permit,newSub63,,POSTCOMMENT,
Deny,newSub63,,SALE,SALEOPENEDMINOR
Permit,newSub63,,SALE,
