Deny,test,MEETING,ATTENDEEACTIVITY,SALEOPENEDMINOR
Deny,test,MEETING,ATTENDEEACTIVITY,MAINTENANCEDAY
Deny,test,USERACCOUNT,POSTCOMMENT,SALEOPENEDMINOR
Deny,test,USERACCOUNT,POSTCOMMENT,MAINTENANCEDAY
Deny,test,USERACCOUNT,CONSULT,SALEOPENEDMINOR
Deny,test,USERACCOUNT,CONSULT,MAINTENANCEDAY
Deny,test,USERACCOUNT,CLOSEMEETING,SALEOPENEDMINOR
Deny,test,USERACCOUNT,CLOSEMEETING,MAINTENANCEDAY
Deny,test,USERACCOUNT,OPENMEETING,SALEOPENEDMINOR
Deny,test,USERACCOUNT,OPENMEETING,MAINTENANCEDAY
Deny,test,USERACCOUNT,SETMEETINGMODERATOR,SALEOPENEDMINOR
Deny,test,USERACCOUNT,SETMEETINGMODERATOR,MAINTENANCEDAY
Deny,test,USERACCOUNT,SETMEETINGTITLE,SALEOPENEDMINOR
Deny,test,USERACCOUNT,SETMEETINGTITLE,MAINTENANCEDAY
Deny,test,USERACCOUNT,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Deny,test,USERACCOUNT,UPDATEMEETINGINFOS,MAINTENANCEDAY
Deny,test,USERACCOUNT,DELETE,SALEOPENEDMINOR
Deny,test,USERACCOUNT,DELETE,MAINTENANCEDAY
Deny,test,USERACCOUNT,OVER,SALEOPENEDMINOR
Deny,test,USERACCOUNT,OVER,MAINTENANCEDAY
Deny,test,USERACCOUNT,ASK,SALEOPENEDMINOR
Deny,test,USERACCOUNT,ASK,MAINTENANCEDAY
Deny,test,USERACCOUNT,SPEAK,SALEOPENEDMINOR
Deny,test,USERACCOUNT,SPEAK,MAINTENANCEDAY
Deny,test,USERACCOUNT,SETMEETINGAGENDA,SALEOPENEDMINOR
Deny,test,USERACCOUNT,SETMEETINGAGENDA,MAINTENANCEDAY
Deny,test,USERACCOUNT,LEAVE,SALEOPENEDMINOR
Deny,test,USERACCOUNT,LEAVE,MAINTENANCEDAY
Deny,test,USERACCOUNT,HANDOVER,SALEOPENEDMINOR
Deny,test,USERACCOUNT,HANDOVER,MAINTENANCEDAY
Deny,test,USERACCOUNT,UPDATE,SALEOPENEDMINOR
Deny,test,USERACCOUNT,UPDATE,MAINTENANCEDAY
Deny,test,USERACCOUNT,ATTENDEEACTIVITY,SALEOPENEDMINOR
Deny,test,USERACCOUNT,ATTENDEEACTIVITY,MAINTENANCEDAY
Deny,OWNER,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Deny,OWNER,COMMENT,POSTCOMMENT,MAINTENANCEDAY
Deny,OWNER,COMMENT,CONSULT,SALEOPENEDMINOR
Deny,OWNER,COMMENT,CONSULT,MAINTENANCEDAY
Deny,OWNER,COMMENT,CLOSEMEETING,SALEOPENEDMINOR
Deny,OWNER,COMMENT,CLOSEMEETING,MAINTENANCEDAY
Deny,OWNER,COMMENT,OPENMEETING,SALEOPENEDMINOR
Deny,OWNER,COMMENT,OPENMEETING,MAINTENANCEDAY
Deny,OWNER,COMMENT,SETMEETINGMODERATOR,SALEOPENEDMINOR
Deny,OWNER,COMMENT,SETMEETINGMODERATOR,MAINTENANCEDAY
Deny,OWNER,COMMENT,SETMEETINGTITLE,SALEOPENEDMINOR
Deny,OWNER,COMMENT,SETMEETINGTITLE,MAINTENANCEDAY
Deny,OWNER,COMMENT,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Deny,OWNER,COMMENT,UPDATEMEETINGINFOS,MAINTENANCEDAY
Deny,OWNER,COMMENT,DELETE,SALEOPENEDMINOR
Deny,OWNER,COMMENT,DELETE,MAINTENANCEDAY
Deny,OWNER,COMMENT,OVER,SALEOPENEDMINOR
Deny,OWNER,COMMENT,OVER,MAINTENANCEDAY
Deny,OWNER,COMMENT,ASK,SALEOPENEDMINOR
Deny,OWNER,COMMENT,ASK,MAINTENANCEDAY
Deny,OWNER,COMMENT,SPEAK,SALEOPENEDMINOR
Deny,OWNER,COMMENT,SPEAK,MAINTENANCEDAY
Deny,OWNER,COMMENT,SETMEETINGAGENDA,SALEOPENEDMINOR
Deny,OWNER,COMMENT,SETMEETINGAGENDA,MAINTENANCEDAY
Deny,OWNER,COMMENT,LEAVE,SALEOPENEDMINOR
Deny,OWNER,COMMENT,LEAVE,MAINTENANCEDAY
Deny,OWNER,COMMENT,HANDOVER,SALEOPENEDMINOR
Deny,OWNER,COMMENT,HANDOVER,MAINTENANCEDAY
Deny,OWNER,COMMENT,UPDATE,SALEOPENEDMINOR
Deny,OWNER,COMMENT,UPDATE,MAINTENANCEDAY
Deny,OWNER,COMMENT,ATTENDEEACTIVITY,SALEOPENEDMINOR
Deny,OWNER,COMMENT,ATTENDEEACTIVITY,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,POSTCOMMENT,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,POSTCOMMENT,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,CONSULT,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,CONSULT,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,CLOSEMEETING,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,CLOSEMEETING,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,OPENMEETING,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,OPENMEETING,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,SETMEETINGMODERATOR,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,SETMEETINGMODERATOR,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,SETMEETINGTITLE,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,SETMEETINGTITLE,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,UPDATEMEETINGINFOS,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,DELETE,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,DELETE,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,OVER,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,OVER,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,ASK,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,ASK,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,SPEAK,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,SPEAK,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,SETMEETINGAGENDA,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,SETMEETINGAGENDA,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,LEAVE,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,LEAVE,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,HANDOVER,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,HANDOVER,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,UPDATE,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,UPDATE,MAINTENANCEDAY
Deny,OWNER,PERSONNELACCOUNT,ATTENDEEACTIVITY,SALEOPENEDMINOR
Deny,OWNER,PERSONNELACCOUNT,ATTENDEEACTIVITY,MAINTENANCEDAY
Deny,OWNER,MEETING,POSTCOMMENT,SALEOPENEDMINOR
Deny,OWNER,MEETING,POSTCOMMENT,MAINTENANCEDAY
Deny,OWNER,MEETING,CONSULT,SALEOPENEDMINOR
Deny,OWNER,MEETING,CONSULT,MAINTENANCEDAY
Deny,OWNER,MEETING,CLOSEMEETING,SALEOPENEDMINOR
Deny,OWNER,MEETING,CLOSEMEETING,MAINTENANCEDAY
Deny,OWNER,MEETING,OPENMEETING,SALEOPENEDMINOR
Deny,OWNER,MEETING,OPENMEETING,MAINTENANCEDAY
Deny,OWNER,MEETING,SETMEETINGMODERATOR,SALEOPENEDMINOR
Deny,OWNER,MEETING,SETMEETINGMODERATOR,MAINTENANCEDAY
Deny,OWNER,MEETING,SETMEETINGTITLE,SALEOPENEDMINOR
Deny,OWNER,MEETING,SETMEETINGTITLE,MAINTENANCEDAY
Deny,OWNER,MEETING,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Deny,OWNER,MEETING,UPDATEMEETINGINFOS,MAINTENANCEDAY
Deny,OWNER,MEETING,DELETE,SALEOPENEDMINOR
Deny,OWNER,MEETING,DELETE,MAINTENANCEDAY
Deny,OWNER,MEETING,OVER,SALEOPENEDMINOR
Deny,OWNER,MEETING,OVER,MAINTENANCEDAY
Deny,OWNER,MEETING,ASK,SALEOPENEDMINOR
Deny,OWNER,MEETING,ASK,MAINTENANCEDAY
Deny,OWNER,MEETING,SPEAK,SALEOPENEDMINOR
Deny,OWNER,MEETING,SPEAK,MAINTENANCEDAY
Deny,OWNER,MEETING,SETMEETINGAGENDA,SALEOPENEDMINOR
Deny,OWNER,MEETING,SETMEETINGAGENDA,MAINTENANCEDAY
Deny,OWNER,MEETING,LEAVE,SALEOPENEDMINOR
Deny,OWNER,MEETING,LEAVE,MAINTENANCEDAY
Deny,OWNER,MEETING,HANDOVER,SALEOPENEDMINOR
Deny,OWNER,MEETING,HANDOVER,MAINTENANCEDAY
Deny,OWNER,MEETING,UPDATE,SALEOPENEDMINOR
Deny,OWNER,MEETING,UPDATE,MAINTENANCEDAY
Deny,OWNER,MEETING,ATTENDEEACTIVITY,SALEOPENEDMINOR
Deny,OWNER,MEETING,ATTENDEEACTIVITY,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,POSTCOMMENT,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,POSTCOMMENT,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,CONSULT,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,CONSULT,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,CLOSEMEETING,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,CLOSEMEETING,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,OPENMEETING,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,OPENMEETING,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,SETMEETINGMODERATOR,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,SETMEETINGMODERATOR,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,SETMEETINGTITLE,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,SETMEETINGTITLE,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,UPDATEMEETINGINFOS,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,DELETE,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,DELETE,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,OVER,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,OVER,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,ASK,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,ASK,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,SPEAK,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,SPEAK,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,SETMEETINGAGENDA,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,SETMEETINGAGENDA,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,LEAVE,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,LEAVE,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,HANDOVER,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,HANDOVER,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,UPDATE,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,UPDATE,MAINTENANCEDAY
Deny,OWNER,USERACCOUNT,ATTENDEEACTIVITY,SALEOPENEDMINOR
Deny,OWNER,USERACCOUNT,ATTENDEEACTIVITY,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,POSTCOMMENT,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,CONSULT,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,CONSULT,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,CLOSEMEETING,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,CLOSEMEETING,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,OPENMEETING,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,OPENMEETING,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,SETMEETINGMODERATOR,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,SETMEETINGMODERATOR,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,SETMEETINGTITLE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,SETMEETINGTITLE,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,UPDATEMEETINGINFOS,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,DELETE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,DELETE,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,OVER,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,OVER,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,ASK,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,ASK,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,SPEAK,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,SPEAK,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,SETMEETINGAGENDA,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,SETMEETINGAGENDA,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,LEAVE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,LEAVE,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,HANDOVER,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,HANDOVER,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,UPDATE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,UPDATE,MAINTENANCEDAY
Deny,ADMINISTRATOR,COMMENT,ATTENDEEACTIVITY,SALEOPENEDMINOR
Deny,ADMINISTRATOR,COMMENT,ATTENDEEACTIVITY,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,POSTCOMMENT,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,POSTCOMMENT,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,CONSULT,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,CONSULT,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,CLOSEMEETING,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,CLOSEMEETING,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,OPENMEETING,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,OPENMEETING,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGMODERATOR,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGMODERATOR,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGTITLE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGTITLE,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,UPDATEMEETINGINFOS,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,DELETE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,DELETE,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,OVER,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,OVER,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,ASK,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,ASK,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SPEAK,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SPEAK,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGAGENDA,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGAGENDA,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,LEAVE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,LEAVE,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,HANDOVER,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,HANDOVER,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,UPDATE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,UPDATE,MAINTENANCEDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,ATTENDEEACTIVITY,SALEOPENEDMINOR
Deny,ADMINISTRATOR,PERSONNELACCOUNT,ATTENDEEACTIVITY,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,POSTCOMMENT,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,POSTCOMMENT,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,CONSULT,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,CONSULT,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,CLOSEMEETING,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,CLOSEMEETING,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,OPENMEETING,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,OPENMEETING,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,SETMEETINGMODERATOR,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,SETMEETINGMODERATOR,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,SETMEETINGTITLE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,SETMEETINGTITLE,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,UPDATEMEETINGINFOS,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,DELETE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,DELETE,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,OVER,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,OVER,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,ASK,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,ASK,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,SPEAK,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,SPEAK,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,SETMEETINGAGENDA,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,SETMEETINGAGENDA,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,LEAVE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,LEAVE,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,HANDOVER,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,HANDOVER,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,UPDATE,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,UPDATE,MAINTENANCEDAY
Deny,ADMINISTRATOR,MEETING,ATTENDEEACTIVITY,SALEOPENEDMINOR
Deny,ADMINISTRATOR,MEETING,ATTENDEEACTIVITY,MAINTENANCEDAY
Deny,ADMINISTRATOR,USERACCOUNT,POSTCOMMENT,SALEOPENEDMINOR
Deny,ADMINISTRATOR,USERACCOUNT,POSTCOMMENT,MAINTENANCEDAY
Deny,ADMINISTRATOR,USERACCOUNT,CONSULT,SALEOPENEDMINOR
Deny,ADMINISTRATOR,USERACCOUNT,CONSULT,MAINTENANCEDAY
Deny,ADMINISTRATOR,USERACCOUNT,CLOSEMEETING,SALEOPENEDMINOR
Deny,ADMINISTRATOR,USERACCOUNT,CLOSEMEETING,MAINTENANCEDAY
